id,seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
2900,29727,2022,4697,Cam Reddish,NA,SF,22,3,NBA,TOT,49,7,1012,8,19.9,0.404,3.2,9,0.359,4.8,10.9,0.442,4.9,5.5,0.902,1.2,3.9,5.1,2.3,2.3,0.7,2.8,2.9,24.2,105,114
2901,29728,2022,4697,Cam Reddish,NA,SF,22,3,NBA,ATL,34,7,797,8.5,21.2,0.402,3.6,9.4,0.379,4.9,11.7,0.421,4.4,4.9,0.9,1.2,3.9,5.2,2.3,2.2,0.7,2.7,2.8,25,104,115
2902,29729,2022,4697,Cam Reddish,NA,SF,22,3,NBA,NYK,15,0,215,6.3,15.1,0.415,1.9,7.2,0.258,4.4,7.9,0.559,6.7,7.4,0.906,1.2,3.7,4.9,2.3,2.8,0.9,3,3.5,21.2,109,110
2903,29730,2022,4913,Cam Thomas,NA,SG,20,1,NBA,BRK,67,2,1176,9,20.7,0.433,1.9,7.2,0.27,7,13.6,0.52,3.6,4.3,0.829,0.7,6,6.6,3.2,1.4,0.3,2.3,2.7,23.5,103,115
2904,29731,2022,4698,Cameron Johnson,NA,PF,25,3,NBA,PHO,66,16,1730,7.8,16.9,0.46,4.6,10.9,0.425,3.1,6,0.523,2.7,3.2,0.86,1.2,6.4,7.6,2.8,1.6,0.4,1.3,3.1,22.9,123,109
2905,29732,2022,4914,Cameron McGriff,NA,SF,24,1,NBA,POR,3,0,46,5.3,14.9,0.357,2.1,6.4,0.333,3.2,8.5,0.375,2.1,2.1,1,6.4,9.6,15.9,3.2,0,1.1,0,7.4,14.9,123,119
2906,29733,2022,4814,Cameron Oliver,NA,SF,25,2,NBA,ATL,2,0,43,11.4,17.1,0.667,1.1,3.4,0.333,10.3,13.7,0.75,2.3,3.4,0.667,2.3,4.6,6.9,3.4,1.1,1.1,0,5.7,26.3,149,117
2907,29734,2022,4311,Cameron Payne,NA,PG,27,7,NBA,PHO,58,12,1278,9,22.1,0.409,2.7,7.9,0.336,6.4,14.2,0.449,2.8,3.4,0.843,0.9,5.7,6.6,10.6,1.5,0.6,3.9,4.5,23.6,104,109
2908,29735,2022,4383,Caris LeVert,NA,SG,27,6,NBA,TOT,58,49,1781,10.5,23.6,0.444,2.3,7.1,0.32,8.2,16.5,0.497,4,5.3,0.756,1.2,4.7,5.9,6.9,1.4,0.6,3,3.6,27.3,108,116
2909,29736,2022,4383,Caris LeVert,NA,SG,27,6,NBA,IND,39,39,1214,11.2,25.1,0.447,2.5,7.6,0.323,8.8,17.5,0.501,4.5,5.9,0.76,1.2,4.8,6.1,7,1.4,0.7,3,3.7,29.4,109,118
2910,29737,2022,4383,Caris LeVert,NA,SG,27,6,NBA,CLE,19,10,567,8.9,20.4,0.435,1.8,5.9,0.313,7,14.5,0.485,3.1,4.1,0.745,1.1,4.5,5.6,6.6,1.4,0.4,2.9,3.5,22.7,104,112
2911,29738,2022,4915,Carlik Jones,NA,PG,24,1,NBA,TOT,5,0,23,2.2,19.6,0.111,0,2.2,0,2.2,17.4,0.125,4.4,4.4,1,2.2,4.4,6.5,10.9,2.2,0,6.5,0,8.7,57,111
2912,29739,2022,4915,Carlik Jones,NA,PG,24,1,NBA,DAL,3,0,19,0,18.5,0,0,2.6,0,0,15.9,0,5.3,5.3,1,2.6,5.3,7.9,13.2,2.6,0,7.9,0,5.3,52,109
2913,29740,2022,4915,Carlik Jones,NA,PG,24,1,NBA,DEN,2,0,4,12.3,24.5,0.5,0,0,NA,12.3,24.5,0.5,0,0,NA,0,0,0,0,0,0,0,0,24.5,97,121
2914,29741,2022,3435,Carmelo Anthony,NA,PF,37,19,NBA,LAL,69,3,1793,8.5,19.3,0.441,4,10.6,0.375,4.5,8.7,0.521,3.5,4.3,0.83,1.7,6,7.7,1.8,1.3,1.4,1.6,4.4,24.6,114,114
2915,29742,2022,4699,Carsen Edwards,NA,SG,23,3,NBA,DET,4,0,79,5.6,18.5,0.3,2.5,9.9,0.25,3.1,8.6,0.357,0.6,0.6,1,1.2,2.5,3.7,8.6,1.2,0,3.1,2.5,14.2,87,118
2916,29743,2022,4815,Cassius Stanley,NA,SG,22,2,NBA,DET,9,1,155,6,14.5,0.413,1.3,5.4,0.235,4.7,9.1,0.517,3.1,3.1,1,1.6,4.4,6,1.3,1.6,0.6,1.9,5.4,16.4,101,116
2917,29744,2022,4816,Cassius Winston,NA,PG,23,2,NBA,WAS,7,0,39,5.1,14,0.364,2.5,7.6,0.333,2.5,6.3,0.4,5.1,5.1,1,0,1.3,1.3,8.9,0,0,3.8,11.4,17.8,107,122
2918,29745,2022,4916,Cat Barber,NA,PG,27,1,NBA,ATL,3,0,13,0,15.1,0,0,0,NA,0,15.1,0,0,15.1,0,3.8,7.6,11.3,11.3,0,0,3.8,3.8,0,38,119
2919,29746,2022,4479,Cedi Osman,NA,SF,26,5,NBA,CLE,66,3,1462,8.4,19.5,0.432,4.4,12.3,0.357,4.1,7.3,0.559,3,4.5,0.664,0.9,4.1,5,4.6,1.8,0.3,2.3,4.3,24.2,111,112
2920,29747,2022,4596,Chandler Hutchison,NA,SF,25,4,NBA,PHO,6,0,22,2.2,4.4,0.5,0,0,NA,2.2,4.4,0.5,4.4,4.4,1,0,10.9,10.9,4.4,0,0,8.7,2.2,8.7,68,110
2921,29748,2022,4917,Charles Bassey,NA,C,21,1,NBA,PHI,23,0,168,8.9,14,0.638,0,1.2,0,8.9,12.8,0.698,2.7,3.6,0.75,6.5,11.9,18.4,2.1,1.5,5,2.4,9.5,20.5,129,103
2922,29749,2022,4700,Charlie Brown Jr.,NA,SG,24,3,NBA,TOT,22,2,177,2.8,11,0.256,0.3,3.4,0.083,2.5,7.6,0.333,2.5,2.8,0.9,3.9,5.1,9,1.7,2.8,1.1,1.4,5.1,8.5,88,109
2923,29750,2022,4700,Charlie Brown Jr.,NA,SG,24,3,NBA,DAL,3,0,15,3.4,16.8,0.2,0,10.1,0,3.4,6.7,0.5,0,0,NA,0,3.4,3.4,3.4,6.7,3.4,0,6.7,6.7,56,96
2924,29751,2022,4700,Charlie Brown Jr.,NA,SG,24,3,NBA,PHI,19,2,162,2.8,10.5,0.265,0.3,2.8,0.111,2.5,7.7,0.32,2.8,3.1,0.9,4.3,5.2,9.5,1.5,2.5,0.9,1.5,4.9,8.6,92,110
2925,29752,2022,4918,Chaundee Brown Jr.,NA,SG-SF,23,1,NBA,TOT,5,2,104,4.7,15,0.313,2.8,8.5,0.333,1.9,6.6,0.286,2.4,2.8,0.833,0.5,7.1,7.5,1.9,0.9,0,0.5,3.3,14.6,98,117
2926,29753,2022,4918,Chaundee Brown Jr.,NA,SF,23,1,NBA,LAL,2,0,21,2.3,16,0.143,0,6.8,0,2.3,9.1,0.25,0,0,NA,0,4.6,4.6,0,0,0,2.3,0,4.6,27,120
2927,29754,2022,4918,Chaundee Brown Jr.,NA,SG,23,1,NBA,ATL,3,2,83,5.3,14.8,0.36,3.6,8.9,0.4,1.8,5.9,0.3,3,3.6,0.833,0.6,7.7,8.3,2.4,1.2,0,0,4.1,17.2,118,116
2928,29755,2022,4385,Cheick Diallo,NA,C,25,5,NBA,DET,3,0,31,4.7,12.6,0.375,0,0,NA,4.7,12.6,0.375,7.9,9.4,0.833,6.3,12.6,18.9,0,1.6,0,1.6,9.4,17.3,115,111
2929,29756,2022,4597,Chimezie Metu,NA,C,24,4,NBA,SAC,60,20,1279,7.6,16.9,0.452,2.1,7,0.306,5.5,9.9,0.555,2.7,3.4,0.78,1.3,11.3,12.6,2.3,1.9,1.2,2.3,3.5,20.1,104,111
2930,29757,2022,4481,Chris Boucher,NA,PF,29,5,NBA,TOR,80,9,1690,7.9,17.1,0.464,2,6.8,0.297,5.9,10.3,0.575,4.4,5.7,0.777,5.3,9.3,14.6,0.7,1.4,2.2,1.2,5.1,22.3,124,108
2931,29758,2022,4598,Chris Chiozza,NA,PG,26,4,NBA,GSW,34,1,372,3.1,10.6,0.296,2.2,6.9,0.321,0.9,3.7,0.25,0.3,0.4,0.667,1.2,3.5,4.7,8.5,1.7,0,4.2,4.2,8.8,88,110
2932,29759,2022,4919,Chris Duarte,NA,SG,24,1,NBA,IND,55,39,1541,8.5,19.7,0.432,3,8.1,0.369,5.5,11.6,0.475,2.9,3.6,0.804,1.3,5.9,7.2,3.6,1.8,0.3,2.9,3,22.9,104,117
2933,29760,2022,3585,Chris Paul,NA,PG,36,17,NBA,PHO,65,65,2139,8.2,16.6,0.493,1.4,4.5,0.317,6.7,12.1,0.559,3.8,4.5,0.837,0.5,5.9,6.4,15.8,2.7,0.4,3.4,3,21.6,124,107
2934,29761,2022,4702,Chris Silva,NA,PF,25,3,NBA,TOT,10,0,91,4.4,8.2,0.533,0,0,NA,4.4,8.2,0.533,5.5,6.6,0.833,7.1,12.6,19.8,3.8,0,0.5,4.4,11,14.3,119,109
2935,29762,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIN,1,0,3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15.9,15.9,0,0,0,0,0,0,NA,111
2936,29763,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIA,9,0,88,4.5,8.5,0.533,0,0,NA,4.5,8.5,0.533,5.7,6.8,0.833,7.4,12.5,19.9,4,0,0.6,4.5,11.4,14.8,119,109
2937,29764,2022,4313,Christian Wood,NA,C,26,6,NBA,HOU,68,67,2094,10,20,0.501,3,7.6,0.39,7,12.3,0.57,4.7,7.5,0.623,2.5,13.1,15.6,3.5,1.2,1.5,2.9,3.9,27.7,114,113
2938,29765,2022,4817,Chuma Okeke,NA,PF,23,2,NBA,ORL,70,20,1749,6,15.9,0.376,3.3,10.3,0.318,2.7,5.6,0.48,1.5,1.8,0.846,1.3,8.3,9.6,3.3,2.7,1.2,1.6,2.6,16.7,101,109
2939,29770,2022,4230,Clint Capela,NA,C,27,8,NBA,ATL,74,73,2042,8.9,14.5,0.613,0,0,0,8.9,14.5,0.614,1.9,4.1,0.473,6.7,14.4,21.1,2.2,1.3,2.2,1.1,4,19.7,132,109
2940,29771,2022,4703,Coby White,NA,PG,21,3,NBA,CHI,61,17,1675,8.1,18.8,0.433,4,10.3,0.385,4.2,8.5,0.491,2.3,2.7,0.857,0.5,4.8,5.3,5.1,0.8,0.3,2,4,22.5,111,117
2941,29772,2022,4704,Cody Martin,NA,SF,26,3,NBA,CHO,71,11,1866,5.2,10.9,0.482,1.6,4.1,0.384,3.7,6.8,0.542,1.9,2.8,0.701,2.1,5.2,7.3,4.6,2.3,0.8,1.6,3,14,120,114
2942,29773,2022,4155,Cody Zeller,NA,C,29,9,NBA,POR,27,0,355,7,12.4,0.567,0,0.6,0,7,11.8,0.593,5.2,6.7,0.776,6.9,10.3,17.2,3,1.1,0.8,2.6,7.7,19.3,127,116
2943,29774,2022,4819,Cole Anthony,NA,PG,21,2,NBA,ORL,65,65,2059,8.4,21.4,0.391,3.1,9.2,0.338,5.3,12.2,0.432,5.1,5.9,0.854,0.8,7.4,8.2,8.7,1.1,0.4,4,4,24.9,103,114
2944,29775,2022,4599,Collin Sexton,NA,SG,23,4,NBA,CLE,11,11,316,10.7,23.9,0.45,1.7,7.1,0.244,9,16.8,0.538,4.6,6.2,0.744,2.1,3.6,5.7,3.6,1.6,0,4.9,4,27.8,96,113
2945,29776,2022,4920,Corey Kispert,NA,SF,22,1,NBA,WAS,77,36,1801,6.4,14.1,0.455,3.1,8.8,0.35,3.4,5.3,0.629,1.5,1.7,0.871,1.5,4.3,5.7,2.3,1,0.6,1.4,2.6,17.4,114,118
2946,29777,2022,3992,Cory Joseph,NA,PG,30,11,NBA,DET,65,39,1600,5.4,12.2,0.445,2,4.8,0.414,3.4,7.4,0.465,3,3.4,0.885,0.9,4.4,5.3,7.2,1.3,0.5,2.6,4.5,15.9,115,116
2947,29778,2022,4921,Craig Sword,NA,SG,28,1,NBA,WAS,3,0,19,7.8,10.4,0.75,0,2.6,0,7.8,7.8,1,0,0,NA,0,0,0,2.6,10.4,0,2.6,18.2,15.6,115,99
2948,29783,2022,4317,D'Angelo Russell,NA,PG,25,7,NBA,MIN,65,65,2077,9.2,22.3,0.411,4,11.9,0.34,5.2,10.5,0.492,4.5,5.5,0.825,0.6,4.4,4.9,10.5,1.4,0.5,3.8,3,26.9,112,115
2949,29779,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,TOT,55,2,883,5.1,12,0.423,3.7,8.9,0.415,1.4,3.1,0.448,2.1,2.3,0.884,0.6,3.1,3.7,5.8,0.9,0.1,3,2.1,15.9,112,120
2950,29780,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,HOU,34,2,510,5.1,12.7,0.404,3.6,9,0.406,1.5,3.7,0.4,3.1,3.5,0.868,0.7,3.2,3.8,6.9,0.9,0,4.2,1.6,17,107,121
2951,29781,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,LAL,21,0,373,5,11.1,0.453,3.7,8.7,0.426,1.3,2.3,0.556,0.6,0.6,1,0.5,3,3.5,4.2,0.9,0.1,1.4,2.8,14.4,123,118
2952,29782,2022,4482,D.J. Wilson,NA,PF,25,5,NBA,TOR,4,1,54,10.2,13.9,0.733,0,1.9,0,10.2,12,0.846,7.4,9.3,0.8,0.9,13.9,14.8,4.6,4.6,0.9,1.9,5.6,27.8,149,100
2953,29802,2022,4706,DaQuan Jeffries,NA,SG,24,3,NBA,MEM,3,0,9,5.3,10.6,0.5,0,5.3,0,5.3,5.3,1,0,0,NA,0,10.6,10.6,5.3,0,0,0,5.3,10.6,125,113
2954,29784,2022,4922,Daishen Nix,NA,SG,19,1,NBA,HOU,24,0,261,4.9,12.2,0.403,1.3,4.7,0.269,3.6,7.5,0.488,2.9,5.5,0.533,1.3,4.7,6,7.3,2.7,0,4.7,3.8,14,92,116
2955,29785,2022,4820,Dakota Mathias,NA,SG,26,2,NBA,MEM,6,0,16,6,17.9,0.333,6,17.9,0.333,0,0,NA,0,0,NA,0,6,6,3,3,0,0,3,17.9,116,109
2956,29786,2022,4923,Dalano Banton,NA,PG,22,1,NBA,TOR,64,1,696,6,14.5,0.411,0.9,3.7,0.255,5,10.8,0.464,1.9,3.2,0.591,2.7,6.2,8.9,7.1,2,0.7,3.8,4.9,14.7,98,111
2957,29787,2022,4387,Damian Jones,NA,C,26,6,NBA,SAC,56,15,1017,8.3,12.6,0.658,0.5,1.4,0.345,7.8,11.2,0.696,4.4,6.2,0.718,3.5,8.1,11.6,3.3,1.2,2.2,2.8,6.2,21.5,128,113
2958,29788,2022,4077,Damian Lillard,NA,PG,31,10,NBA,POR,29,29,1056,10.3,25.5,0.402,4.3,13.1,0.324,6,12.4,0.485,7.4,8.4,0.878,0.6,5,5.6,9.8,0.8,0.5,3.8,1.7,32.2,112,120
2959,29789,2022,4484,Damion Lee,NA,SG,29,5,NBA,GSW,63,5,1256,6.6,14.9,0.441,2.4,7.3,0.337,4.1,7.6,0.541,2.6,2.9,0.88,1,6.8,7.9,2.4,1.5,0.2,1.5,3.7,18.1,111,109
2960,29790,2022,4485,Damyean Dotson,NA,SG,27,5,NBA,NYK,2,0,21,4.8,9.5,0.5,0,2.4,0,4.8,7.1,0.667,0,0,NA,0,4.8,4.8,2.4,0,0,0,0,9.5,113,117
2961,29791,2022,4705,Daniel Gafford,NA,C,23,3,NBA,WAS,72,53,1444,9.8,14.1,0.693,0,0,0,9.8,14,0.695,3.7,5.2,0.699,5.3,8.6,13.9,2.3,1,3.4,2.2,5.8,23.2,134,111
2962,29792,2022,4821,Daniel Oturu,NA,C,22,2,NBA,TOR,3,0,27,5.6,11.1,0.5,0,1.9,0,5.6,9.3,0.6,5.6,9.3,0.6,1.9,7.4,9.3,0,0,3.7,0,1.9,16.7,123,111
2963,29793,2022,4487,Daniel Theis,NA,C,29,5,NBA,TOT,47,27,977,7.5,14.4,0.519,1.6,5.3,0.308,5.8,9.1,0.641,2.4,3.6,0.681,2.9,8.4,11.3,2,1,1.5,2.3,5.5,19,113,112
2964,29794,2022,4487,Daniel Theis,NA,C,29,5,NBA,HOU,26,21,584,6.8,14.6,0.469,1.9,6.4,0.291,5,8.1,0.61,2.2,3.3,0.675,2.6,8,10.6,1.6,0.9,1.4,2.5,5.1,17.8,104,117
2965,29795,2022,4487,Daniel Theis,NA,C,29,5,NBA,BOS,21,6,393,8.5,14.2,0.598,1.3,3.5,0.357,7.2,10.6,0.679,2.8,4,0.688,3.4,9,12.4,2.7,1.1,1.8,1.9,6.2,21,128,106
2966,29796,2022,3807,Danilo Gallinari,NA,PF,33,13,NBA,ATL,66,18,1672,7.6,17.5,0.434,3.3,8.6,0.381,4.3,8.9,0.485,4.1,4.6,0.904,1,8,9.1,3,0.8,0.4,1.1,2.7,22.7,120,117
2967,29797,2022,3867,Danny Green,NA,SF,34,13,NBA,PHI,62,28,1353,4.6,11.8,0.394,3.8,10,0.38,0.8,1.8,0.469,0.4,0.5,0.786,1.2,4.6,5.8,2.4,2.2,1.4,1.7,3.9,13.5,106,111
2968,29798,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,TOT,42,7,727,5.4,13.3,0.404,3,7.9,0.376,2.4,5.4,0.444,3,3.9,0.759,1.2,6.2,7.5,3,1.4,1.1,2.2,3.4,16.7,108,113
2969,29799,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,HOU,16,1,233,5.1,15.1,0.338,2,6.9,0.294,3.1,8.2,0.375,3.5,3.9,0.895,0.8,8,8.8,3.9,1,1,3.7,3.3,15.7,89,117
2970,29800,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,NYK,1,0,3,0,16.7,0,0,16.7,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,120
2971,29801,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,UTA,25,6,491,5.5,12.4,0.447,3.4,8.3,0.415,2.1,4.1,0.512,2.7,3.9,0.692,1.4,5.4,6.8,2.5,1.6,1.2,1.5,3.5,17.2,122,111
2972,29803,2022,4707,Darius Bazley,NA,PF,21,3,NBA,OKC,69,53,1924,6.9,16.4,0.422,2,6.8,0.297,4.9,9.6,0.511,3,4.3,0.688,1.8,9.2,11,2.5,1.5,1.8,2.3,1.7,18.9,101,111
2973,29804,2022,4708,Darius Garland,NA,PG,22,3,NBA,CLE,68,68,2430,11.1,24.1,0.462,3.6,9.3,0.383,7.6,14.8,0.512,4.4,5,0.892,0.8,3.8,4.6,12,1.8,0.1,5.1,2.4,30.3,112,112
2974,29805,2022,3869,Darren Collison,NA,PG,34,11,NBA,LAL,3,0,37,2.6,9.1,0.286,0,3.9,0,2.6,5.2,0.5,0,0,NA,0,5.2,5.2,2.6,1.3,0,1.3,6.5,5.2,65,116
2975,29806,2022,4924,David Duke Jr.,NA,PG,22,1,NBA,BRK,22,7,341,5.5,15.4,0.361,1.3,5.3,0.243,4.3,10.1,0.423,2.4,3,0.81,4.3,5.3,9.5,2.4,2,1,1.3,5.1,14.8,104,113
2976,29807,2022,4925,David Johnson,NA,SG,20,1,NBA,TOR,2,0,2,0,25,0,0,25,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,120
2977,29808,2022,4391,David Nwaba,NA,SF,29,6,NBA,HOU,46,4,609,6.6,13.8,0.483,1.2,3.8,0.306,5.5,9.9,0.551,3.8,5.2,0.716,3.2,8.6,11.8,2.7,2.2,1.6,1.6,4.3,18.2,117,113
2978,29809,2022,4926,Davion Mitchell,NA,PG,23,1,NBA,SAC,75,19,2076,8.2,19.5,0.418,2.3,7.4,0.316,5.8,12.1,0.48,1.3,2,0.659,0.8,3.1,3.8,7.3,1.3,0.6,2.6,3.3,20,101,118
2979,29813,2022,4488,Davon Reed,NA,SG,26,3,NBA,DEN,48,5,668,5.9,11.8,0.503,2.7,6.3,0.43,3.2,5.5,0.587,0.7,1.1,0.667,1,6.9,7.9,3.9,1.8,0.7,1.2,4.6,15.3,123,112
2980,29814,2022,4927,Day'Ron Sharpe,NA,PF,20,1,NBA,BRK,32,8,391,10.7,18.5,0.577,0.2,0.9,0.286,10.4,17.6,0.592,3,5.1,0.585,10,9.8,19.8,2.1,1.2,1.9,3.7,7.4,24.5,118,111
2981,29815,2022,4489,De'Aaron Fox,NA,PG,24,5,NBA,SAC,59,59,2083,11.9,25.2,0.473,1.7,5.8,0.297,10.2,19.5,0.524,6,8,0.75,0.6,4.8,5.3,7.6,1.6,0.6,3.9,4,31.6,107,117
2982,29816,2022,4709,De'Andre Hunter,NA,SF,24,3,NBA,ATL,53,52,1577,7.9,17.9,0.442,2.3,6.1,0.379,5.6,11.8,0.474,4,5.2,0.765,0.8,4.7,5.5,2.1,1.1,0.7,2.2,4.8,22.1,106,117
2983,29817,2022,4602,De'Anthony Melton,NA,SG,23,4,NBA,MEM,73,15,1657,8.1,20.1,0.404,4,10.7,0.374,4.1,9.3,0.44,2.6,3.5,0.75,1.8,7.6,9.5,5.6,3,1.1,3.2,3.7,22.8,108,107
2984,29820,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,TOT,48,20,622,7.2,11.2,0.643,0,0,NA,7.2,11.2,0.643,1.7,3.1,0.55,6.5,14.1,20.6,1.6,0.9,2.7,2.9,5.5,16.1,120,107
2985,29821,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,LAL,32,19,408,7,10.5,0.674,0,0,NA,7,10.5,0.674,1.4,3.1,0.462,6,14.2,20.2,1.5,1.2,3.1,2.5,5.9,15.5,123,107
2986,29822,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,PHI,16,1,214,7.5,12.6,0.593,0,0,NA,7.5,12.6,0.593,2.3,3.3,0.714,7.5,14,21.4,1.9,0.5,2.1,3.7,4.9,17.2,115,108
2987,29823,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,TOT,56,20,1026,5.9,10.4,0.561,0.7,1.7,0.417,5.1,8.7,0.589,1,1.7,0.6,2,5.7,7.7,3.1,2.3,1.2,1.5,5.3,13.4,119,112
2988,29824,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,BRK,48,20,949,6.2,10.9,0.568,0.8,1.8,0.417,5.4,9,0.599,1.1,1.8,0.6,1.9,5.8,7.8,3.1,2.4,1.3,1.5,5.3,14.2,120,111
2989,29825,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,MIL,8,0,77,1.9,5,0.375,0,0,NA,1.9,5,0.375,0,0,NA,2.5,4.4,6.9,3.7,1.2,0,0.6,5.6,3.7,115,115
2990,29827,2022,4928,DeJon Jarreau,NA,SG,24,1,NBA,IND,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,125
2991,29830,2022,3872,DeMar DeRozan,NA,PF,32,13,NBA,CHI,76,76,2743,13.8,27.3,0.504,0.9,2.5,0.352,12.9,24.8,0.52,9.3,10.6,0.877,1,6,7,6.7,1.2,0.4,3.2,3.2,37.7,117,115
2992,29831,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,TOT,48,7,718,10.1,21.9,0.46,2.5,8.3,0.303,7.6,13.7,0.554,6.4,8.5,0.76,5,13.3,18.3,4.8,2.4,1.4,5.8,9.4,29.1,105,106
2993,29832,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,MIL,17,5,287,9.2,19.7,0.466,2.2,8,0.271,7,11.7,0.6,5.2,6.4,0.816,4,12.4,16.4,3,2.7,1.3,2.7,7.7,25.8,115,105
2994,29833,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,DEN,31,2,431,10.7,23.4,0.456,2.7,8.4,0.324,8,15,0.53,7.3,9.9,0.736,5.7,13.9,19.6,6,2.2,1.5,7.9,10.6,31.4,101,106
2995,29818,2022,4710,Dean Wade,NA,PF,25,3,NBA,CLE,51,28,980,5,11.1,0.456,2.6,7.2,0.359,2.4,3.8,0.64,1,1.5,0.667,1.6,6.1,7.6,2.6,1.5,0.4,0.8,4.5,13.7,122,111
2996,29819,2022,4603,Deandre Ayton,NA,C,23,4,NBA,PHO,58,58,1713,12.4,19.6,0.634,0.2,0.5,0.368,12.2,19,0.642,3,4,0.746,4.2,12.5,16.7,2.4,1.1,1.1,2.6,4,28,124,105
2997,29826,2022,4822,Deividas Sirvydis,NA,SG,21,2,NBA,DET,3,0,27,1.8,18.1,0.1,1.8,12.6,0.143,0,5.4,0,0,0,NA,0,10.8,10.8,1.8,5.4,1.8,0,7.2,5.4,41,102
2998,29828,2022,4394,Dejounte Murray,NA,PG,25,5,NBA,SAS,68,68,2366,11.6,25.2,0.462,1.9,6,0.327,9.7,19.2,0.504,4,5,0.794,1.6,9.8,11.4,12.7,2.8,0.5,3.7,2.8,29.2,113,108
2999,29829,2022,4320,Delon Wright,NA,SG,29,7,NBA,ATL,77,8,1452,4.1,9.1,0.454,1.5,3.9,0.379,2.6,5.2,0.51,1.8,2.1,0.857,1.7,5.8,7.4,6.4,3.1,0.6,1.5,1.9,11.6,126,112
3000,29834,2022,4823,Deni Avdija,NA,SF,21,2,NBA,WAS,82,8,1984,6.2,14.4,0.432,2,6.5,0.317,4.2,8,0.525,2.6,3.4,0.757,1.3,9.3,10.6,4.2,1.5,1.1,2.2,4.7,17.1,106,113
3001,29835,2022,4157,Dennis Schröder,NA,SG-PG,28,9,NBA,TOT,64,29,1837,8.4,19.4,0.431,2.3,6.7,0.344,6.1,12.7,0.477,4.2,4.9,0.853,0.9,4.8,5.7,7.9,1.4,0.2,3.8,4.1,23.2,107,112
3002,29836,2022,4157,Dennis Schröder,NA,SG,28,9,NBA,BOS,49,25,1433,8.9,20.3,0.44,2.3,6.7,0.349,6.6,13.6,0.485,4.3,5,0.848,1,4.7,5.7,7.2,1.4,0.2,3.6,4,24.4,108,110
3003,29837,2022,4157,Dennis Schröder,NA,PG,28,9,NBA,HOU,15,4,404,6.5,16.5,0.393,2.2,6.8,0.328,4.2,9.7,0.439,4,4.6,0.872,0.7,5.2,5.9,10.4,1.4,0.4,4.6,4.5,19.2,104,118
3004,29838,2022,4490,Dennis Smith Jr.,NA,PG,24,5,NBA,POR,37,4,638,6,14.5,0.418,0.5,2.1,0.222,5.6,12.4,0.451,3.2,4.9,0.656,1.5,5.2,6.7,10.1,3.4,0.9,3.9,4,15.8,101,114
3005,29839,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,TOT,24,0,222,5.6,14.8,0.379,4.3,10.6,0.404,1.3,4.3,0.316,0,0,NA,2,7.4,9.4,2.5,1.8,0,2.7,4.5,15.5,98,110
3006,29840,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,CLE,22,0,204,5.6,15.2,0.371,4.4,10.8,0.409,1.2,4.4,0.278,0,0,NA,2.2,7.1,9.3,2.7,1.7,0,2.4,4.2,15.7,100,110
3007,29841,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,UTA,2,0,18,5.5,11,0.5,2.7,8.2,0.333,2.7,2.7,1,0,0,NA,0,11,11,0,2.7,0,5.5,8.2,13.7,75,107
3008,29842,2022,3928,Derrick Favors,NA,C,30,12,NBA,OKC,39,18,653,7,13.6,0.516,0.1,1.2,0.125,6.9,12.4,0.554,1.2,1.9,0.64,4.3,9.4,13.7,1.9,1.3,0.9,0.7,4.6,15.4,118,112
